quotation_row_id,quotation_code,stage_id,category_id,subcategory_id,current_description,unit,quantity,section,proposed_source_type,proposed_source_id,client_selectable,existing_product_library_match,existing_estimating_catalogue_match,explicit_estimating_master_match,match_confidence,duplicate_group,unresolved_reason,migration_status,notes
quote-461,461,stage:fix-out,category:flooring-tiling,subcategory:165-x-85-17s,165 X 85 17S,LM,,GROUND LEVEL TIMBER FLOORING,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-462,462,stage:fix-out,category:flooring-tiling,subcategory:225-x-50-f14,225 X 50 F14,LM,,GROUND LEVEL TIMBER FLOORING,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-463,463,stage:fix-out,category:flooring-tiling,subcategory:100-x-50-f14,100 X 50 F14,LM,,GROUND LEVEL TIMBER FLOORING,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-464,464,stage:fix-out,category:flooring-tiling,subcategory:170-x-45-lvl-13,170 X 45 LVL 13,LM,,GROUND LEVEL TIMBER FLOORING,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-465,465,stage:fix-out,category:flooring-tiling,subcategory:200-x-200-posts,200 X 200 POSTS,EACH,,GROUND LEVEL TIMBER FLOORING,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-466,466,stage:fix-out,category:flooring-tiling,subcategory:hardware,HARDWARE,ITEM,,GROUND LEVEL TIMBER FLOORING,unresolved,,false,,,,unresolved,,genuinely unresolved,requires-review,"No reliable product, trade, category, or formula signal."
quote-467,467,stage:fix-out,category:flooring-tiling,subcategory:150mm-tensioning-ring,150mm TENSIONING RING,EACH,,GROUND LEVEL TIMBER FLOORING,estimating-item,estimating:flooring-tiling:150mm-tensioning-ring:150mm-tensioning-ring,false,,quote-467,,derived-runtime,estimating:flooring-tiling:150mm-tensioning-ring:150mm-tensioning-ring,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-468,468,stage:fix-out,category:flooring-tiling,subcategory:plant-hire,CRANE HIRE,HR,,GROUND LEVEL TIMBER FLOORING,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-471,471,stage:unassigned,category:termite-protection,subcategory:item,ITEM,UNIT,QTY,TERMITE PROTECTION,informational,,false,,,,rule,,,not-a-catalogue-record,Repeated imported column header row; not a catalogue record.
quote-473,473,stage:unassigned,category:termite-protection,subcategory:termite-quote,TERMITE QUOTE,ITEM,,TERMITE PROTECTION,estimating-item,estimating:termite-protection:termite-quote:termite-quote,false,,quote-473,,derived-runtime,estimating:termite-protection:termite-quote:termite-quote,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-474,474,stage:unassigned,category:termite-protection,subcategory:peremeter-physical-barrier,PEREMETER PHYSICAL BARRIER,LM,,TERMITE PROTECTION,estimating-item,estimating:termite-protection:peremeter-physical-barrier:peremeter-physical-barrier,false,,quote-474,,derived-runtime,estimating:termite-protection:peremeter-physical-barrier:peremeter-physical-barrier,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-475,475,stage:base,category:slab,subcategory:slab-penetrations,SLAB PENETRATIONS,EACH,,TERMITE PROTECTION,estimating-item,estimating:slab:slab-penetrations:slab-penetrations,false,,quote-475,,derived-runtime,estimating:slab:slab-penetrations:slab-penetrations,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-476,476,stage:unassigned,category:termite-protection,subcategory:stump-protection,STUMP PROTECTION,EACH,,TERMITE PROTECTION,estimating-item,estimating:termite-protection:stump-protection:stump-protection,false,,quote-476,,derived-runtime,estimating:termite-protection:stump-protection:stump-protection,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-477,477,stage:lock-up,category:external-cladding,subcategory:block-wall-sheeting,BLOCK WALL SHEETING,M2,,TERMITE PROTECTION,assembly,assembly:external-cladding:block-wall-sheeting:block-wall-sheeting,false,,quote-477,,derived-runtime,assembly:external-cladding:block-wall-sheeting:block-wall-sheeting,,requires-assembly-model,Product/resource bundle; needs assembly template rather than single catalogue row.
quote-478,478,stage:unassigned,category:termite-protection,subcategory:reticulation-system,RETICULATION SYSTEM,LM,,TERMITE PROTECTION,estimating-item,estimating:termite-protection:reticulation-system:reticulation-system,false,,quote-478,,derived-runtime,estimating:termite-protection:reticulation-system:reticulation-system,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-479,479,stage:unassigned,category:termite-protection,subcategory:cold-jointing,COLD JOINTING,LM,,TERMITE PROTECTION,estimating-item,estimating:termite-protection:cold-jointing:cold-jointing,false,,quote-479,,derived-runtime,estimating:termite-protection:cold-jointing:cold-jointing,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-480,480,stage:fix-out,category:flooring-tiling,subcategory:under-floor-chemical-spray,UNDER FLOOR CHEMICAL SPRAY,M2,,TERMITE PROTECTION,estimating-item,estimating:flooring-tiling:under-floor-chemical-spray:under-floor-chemical-spray,false,,quote-480,,derived-runtime,estimating:flooring-tiling:under-floor-chemical-spray:under-floor-chemical-spray,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-553,553,stage:frame,category:frame,subcategory:beams,BEAMS,QUOTE,,STRUCTURAL STEEL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-554,554,stage:unassigned,category:structural-steel,subcategory:310-ub-40,310 UB 40,LM,,STRUCTURAL STEEL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-555,555,stage:unassigned,category:structural-steel,subcategory:310-ub-32,310 UB 32,LM,,STRUCTURAL STEEL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-556,556,stage:unassigned,category:structural-steel,subcategory:250-pfc,250 PFC,LM,,STRUCTURAL STEEL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-557,557,stage:unassigned,category:structural-steel,subcategory:fabrication-allowance,FABRICATION ALLOWANCE,EACH,,STRUCTURAL STEEL,allowance,allowance:structural-steel:fabrication-allowance:fabrication-allowance,false,,quote-557,,derived-runtime,estimating:structural-steel:fabrication-allowance:fabrication-allowance,,requires-review,Allowance or provisional row; not an actual product model.
quote-559,559,stage:unassigned,category:structural-steel,subcategory:75x75x4-shs-duragal-posts,75X75X4 SHS DURAGAL POSTS,ITEM,,STRUCTURAL STEEL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-560,560,stage:unassigned,category:structural-steel,subcategory:90x90x4-shs-duragal-posts,90X90X4 SHS DURAGAL POSTS,ITEM,,STRUCTURAL STEEL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-484,484,stage:frame,category:frame,subcategory:item,ITEM,UNIT,QTY,WALL FRAMES,informational,,false,,,,rule,,,not-a-catalogue-record,Repeated imported column header row; not a catalogue record.
quote-487,487,stage:frame,category:frame,subcategory:quotes,QUOTES,ITEM,,PRE-FAB WALL FRAMES,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-489,489,stage:frame,category:frame,subcategory:exterior-wall-frames,EXTERIOR WALL FRAMES,LM,,PRE-FAB WALL FRAMES,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-490,490,stage:frame,category:frame,subcategory:interior-wall-frames,INTERIOR WALL FRAMES,LM,,PRE-FAB WALL FRAMES,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-640,640,stage:frame,category:frame,subcategory:trusstec-quote,TRUSSTEC QUOTE,,,PRE-FAB WALL FRAMES,heading,,false,,,,rule,,,not-a-catalogue-record,Section-like row with no useful pricing unit or quantity.
quote-642,642,stage:frame,category:frame,subcategory:exterior-wall-frames,EXTERIOR WALL FRAMES,LM,,PRE-FAB WALL FRAMES,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-643,643,stage:frame,category:frame,subcategory:interior-wall-frames,INTERIOR WALL FRAMES,LM,,PRE-FAB WALL FRAMES,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-493,493,stage:unassigned,category:framing-timber,subcategory:wall-studs-70-x-35-mpg-12,WALL STUDS 70 X 35 MPG 12,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-494,494,stage:unassigned,category:framing-timber,subcategory:70-x-35-mpg-10,70 X 35 MPG 10,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-495,495,stage:unassigned,category:framing-timber,subcategory:70-x-35-mpg-12,70 X 35 MPG 12,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-496,496,stage:unassigned,category:framing-timber,subcategory:100-x-100-timber-post,100 X 100 TIMBER POST,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-497,497,stage:unassigned,category:framing-timber,subcategory:125-x-125-timber-post,125 X 125 TIMBER POST,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-498,498,stage:unassigned,category:framing-timber,subcategory:150x150-timber-post,150X150 TIMBER POST,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-499,499,stage:base,category:slab,subcategory:post-stirrups-inc-concrete,POST STIRRUPS INC CONCRETE,EACH,,FRAMING TIMBER,estimating-item,estimating:slab:post-stirrups-inc-concrete:post-stirrups-inc-concrete,false,,quote-499,,derived-runtime,estimating:slab:post-stirrups-inc-concrete:post-stirrups-inc-concrete,,existing-derived-estimating-row,"Labour, plant, service, fee, or construction resource candidate."
quote-500,500,stage:unassigned,category:framing-timber,subcategory:90-x-35-mgp-12,90 X 35 MGP 12,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-501,501,stage:unassigned,category:framing-timber,subcategory:70-x-35-mgp-12,70 X 35 MGP 12,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-646,646,stage:unassigned,category:framing-timber,subcategory:wall-studs-70-x-35-mpg-12,WALL STUDS 70 X 35 MPG 12,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-647,647,stage:unassigned,category:framing-timber,subcategory:70-x-35-mpg-10,70 X 35 MPG 10,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-648,648,stage:unassigned,category:framing-timber,subcategory:70-x-35-mpg-12,70 X 35 MPG 12,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-649,649,stage:unassigned,category:framing-timber,subcategory:100-x-100-timber-post,100 X 100 TIMBER POST,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-650,650,stage:unassigned,category:framing-timber,subcategory:125-x-125-timber-post,125 X 125 TIMBER POST,LM,,FRAMING TIMBER,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-504,504,stage:frame,category:frame,subcategory:2-4m-external-lb-walls-70mm-no-lintel,2.4m EXTERNAL LB WALLS - 70mm (NO LINTEL),LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-505,505,stage:frame,category:frame,subcategory:2-4m-internal-walls-70mm,2.4m INTERNAL WALLS - 70mm,LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-507,507,stage:frame,category:frame,subcategory:2-7m-external-lb-walls-70mm-no-lintel,2.7m EXTERNAL LB WALLS - 70mm (NO LINTEL),LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-508,508,stage:frame,category:frame,subcategory:2-7m-internal-walls-70mm,2.7m INTERNAL WALLS - 70mm,LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-510,510,stage:frame,category:frame,subcategory:2-4m-external-lb-walls-90mm-no-lintel,2.4m EXTERNAL LB WALLS - 90mm (NO LINTEL),LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-511,511,stage:frame,category:frame,subcategory:2-4m-internal-walls-90mm,2.4m INTERNAL WALLS - 90mm,LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-513,513,stage:frame,category:frame,subcategory:2-7m-external-lb-walls-90mm-no-lintel,2.7m EXTERNAL LB WALLS - 90mm (NO LINTEL),LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-514,514,stage:frame,category:frame,subcategory:2-7m-internal-walls-90mm,2.7m INTERNAL WALLS - 90mm,LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-653,653,stage:frame,category:frame,subcategory:2-4m-external-lb-walls-70mm-no-lintel,2.4m EXTERNAL LB WALLS - 70mm (NO LINTEL),LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-654,654,stage:frame,category:frame,subcategory:2-4m-internal-walls-70mm,2.4m INTERNAL WALLS - 70mm,LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-656,656,stage:frame,category:frame,subcategory:2-7m-external-lb-walls-70mm-no-lintel,2.7m EXTERNAL LB WALLS - 70mm (NO LINTEL),LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-657,657,stage:frame,category:frame,subcategory:2-7m-internal-walls-70mm,2.7m INTERNAL WALLS - 70mm,LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-659,659,stage:frame,category:frame,subcategory:2-4m-external-lb-walls-90mm-no-lintel,2.4m EXTERNAL LB WALLS - 90mm (NO LINTEL),LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-660,660,stage:frame,category:frame,subcategory:2-4m-internal-walls-90mm,2.4m INTERNAL WALLS - 90mm,LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-662,662,stage:frame,category:frame,subcategory:2-7m-external-lb-walls-90mm-no-lintel,2.7m EXTERNAL LB WALLS - 90mm (NO LINTEL),LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-663,663,stage:frame,category:frame,subcategory:2-7m-internal-walls-90mm,2.7m INTERNAL WALLS - 90mm,LM,,WALL FRAMES - LINEAL,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-517,517,stage:frame,category:frame,subcategory:90-x-35-f17,90 X 35 F17,LM,,LINTELS & BEAMS,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-518,518,stage:frame,category:frame,subcategory:120-x-35-f17,120 X 35 F17,LM,,LINTELS & BEAMS,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-519,519,stage:frame,category:frame,subcategory:120-x-35-f17,120 X 35 F17,LM,,LINTELS & BEAMS,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
quote-520,520,stage:frame,category:frame,subcategory:140-x-35-f17,140 X 35 F17,LM,,LINTELS & BEAMS,formula,,false,,,,rule,,,not-a-catalogue-record,Formula-driven row; keep out of master catalogues.
